link,cena,kategorija,transakcija,grad,opstina,kvadratura,godinaizgradnje,stanjenekretnine,povrsinazemljista,ukupanbrojspratova,spratnost,uknjizeno,tipgrejanja,brsoba,brkupatila,parking,lift,terasa,lodja,balkon,sigurnost,id,udaljenost_od_centra
https://www.nekretnine.rs/stambeni-objekti/stanovi/palilula-visnjicka-banja-10-id12403/Nkinq8DVhI6/,29000,Stan,Prodaja,Beograd,"Višnjička banja",22.98,NULL,"Standardna gradnja",NULL,NULL,0,1,"Etažno grejanje na gas",1,1,1,0,0,0,0,0,9198,6.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-lekino-brdo-kralja-ostoje-10-30m2-29000eur/Nkxp6v7abUr/,29000,Stan,Prodaja,Beograd,Voždovac,30,NULL,"Izvorno stanje",NULL,NULL,0,1,NULL,1,NULL,0,0,1,0,0,0,9199,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-borca-novogradnja-bratstva-i-jedinstva-id1082/Nk985NhZOMx/,29500,Stan,Prodaja,Beograd,"Borča I",35,2018,Novogradnja,NULL,7,0,0,"Etažno grejanje na gas",2,1,1,1,1,0,0,2,9210,18.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/15-stan-borca-id1558/NkAUzEcQEf3/,29500,Stan,Prodaja,Beograd,"Borča I",37,NULL,"Izvorno stanje",NULL,3,-1,0,Ostalo,2,1,1,0,0,0,0,0,9211,18.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/15-stan-kotez-id1381/NkEfp8PBCaO/,29500,Stan,Prodaja,Beograd,Kotež,40,NULL,Novogradnja,NULL,3,3,0,"TA peć",2,1,1,0,0,0,0,0,9212,20.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/uknjizen-jednosoban-32m2-u-parku-id1410/NkcYmFYsFJD/,29500,Stan,Prodaja,Beograd,"Miljakovac I",32,NULL,"Izvorno stanje",NULL,4,-1,1,"Centralno grejanje",1,1,0,1,0,0,0,1,9213,8.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/vidikovacka-padina-mome-stanojlovica/Nk9BNSpHA2l/,29500,Stan,Prodaja,Beograd,"Vidikovačka padina",32,NULL,Novogradnja,NULL,6,0,0,"TA peć",1,NULL,0,0,0,0,0,1,9214,10.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/rakovica-miljakovac-3-10-23m2-29900eur/Nk8sfpbL69r/,29900,Stan,Prodaja,Beograd,Rakovica,23,NULL,"Standardna gradnja",NULL,2,1,0,"Etažno grejanje na gas",1,NULL,0,0,1,0,0,0,9233,12.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/rakovica-centar-15-31m2-29900eur/Nk4jmYF_kM3/,29900,Stan,Prodaja,Beograd,Rakovica,31,NULL,"Standardna gradnja",NULL,NULL,0,0,"Etažno grejanje na gas",2,NULL,1,0,0,0,0,0,9234,12.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/sremcica-sare-bernar-35-cg-29900-id1567/NkGC3FpbKIG/,29900,Stan,Prodaja,Beograd,Sremčica,75,1989,"Izvorno stanje",NULL,3,0,0,"Centralno grejanje, Klima uređaj",4,1,1,0,1,0,0,1,9235,19.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/10-stan-kotez-id1573/Nkqd7trMohE/,30000,Stan,Prodaja,Beograd,Kotež,43,NULL,Novogradnja,NULL,3,0,0,"TA peć, Klima uređaj",1,1,1,0,0,0,0,0,9302,20.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/20-stan-padinska-skela-id1207/NkX2ypYK4Lx/,30000,Stan,Prodaja,Beograd,"Padinska skela",46,NULL,"Izvorno stanje",NULL,4,1,0,"Klima uređaj, Etažno grejanje na gas",2,1,1,0,0,1,0,0,9303,22.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/padinska-skela-id2667/NkhZ78_9UCB/,30000,Stan,Prodaja,Beograd,"Padinska skela",46,NULL,"Standardna gradnja",NULL,3,1,1,"TA peć, Klima uređaj",2,1,1,0,1,0,0,1,9304,22.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/saobracajni-f-21m2-pr-eg/NkMBCr1rvPQ/,30000,Stan,Prodaja,Beograd,Voždovac,21,NULL,"Standardna gradnja",NULL,4,-1,0,Ostalo,1,NULL,0,0,0,0,0,0,9305,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/ljuba-vuckovica-saobracajni-fakultet-vozdovac-id1533/NkJT2LPQz1L/,30000,Stan,Prodaja,Beograd,Voždovac,21,1960,"Izvorno stanje",NULL,4,-1,1,"TA peć",1,1,0,0,0,0,0,0,9306,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/saobracajni-fakultet-05-ta-id2069/NkcLRgjXwrm/,30000,Stan,Prodaja,Beograd,Voždovac,21,1970,"Standardna gradnja",NULL,5,-1,0,"TA peć",1,1,0,0,0,0,0,0,9307,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/10-stan-kotez-id1574/NkyHcg0exIi/,30500,Stan,Prodaja,Beograd,Kotež,32,NULL,"Izvorno stanje",NULL,3,2,0,"TA peć",1,1,1,0,0,0,0,0,9312,20.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/palilula-borca-save-malesevica-10-31m2-31000eur/NkKONCn6r7e/,31000,Stan,Prodaja,Beograd,"Borča III",31,NULL,"Standardna gradnja",NULL,1,0,1,NULL,1,NULL,0,0,0,1,0,0,9337,17.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/palilula-borca-7-jula-20-42m2-31000eur/NkOISU_PnmJ/,31000,Stan,Prodaja,Beograd,"Borča III",42,NULL,Novogradnja,NULL,NULL,5,0,Ostalo,2,NULL,1,1,0,0,0,0,9338,17.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/kumodraz-i-jasmina-35m2-id3235/Nk37gNZ66K1/,31000,Stan,Prodaja,Beograd,"Kumodraž I",35,NULL,"Standardna gradnja",NULL,3,1,0,"Etažno grejanje na gas",2,1,1,0,1,0,0,0,9339,9.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-brace-jerkovic-mickijeviceva-15-31m2-31000eur/NkwJYpeLM93/,31000,Stan,Prodaja,Beograd,Voždovac,31,NULL,"Izvorno stanje",NULL,2,0,1,NULL,2,NULL,0,0,0,0,0,0,9340,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/funkcionalan-jednoiposoban-stan-u-ripnju-id7138/NkTcwMSAgYI/,31000,Stan,Prodaja,Beograd,Voždovac,36,NULL,"Izvorno stanje",NULL,2,2,1,"Etažno grejanje na gas",2,1,0,0,1,0,0,1,9341,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/rakovica-miljakovac-3-miljakovacke-staze-10-24m2-31200eur/NkQyC7HAnn6/,31200,Stan,Prodaja,Beograd,Rakovica,24,NULL,Novogradnja,NULL,NULL,1,0,"Etažno grejanje na gas",1,NULL,0,0,0,0,0,0,9347,12.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/bele-vode-kraljevackih-zrtava-10-stan-garaza-29m2-ta-pri/NkgHMusYr7A/,32000,Stan,Prodaja,Beograd,"Bele vode",29,NULL,"Standardna gradnja",NULL,1,-1,1,"TA peć",1,1,0,0,0,0,0,0,9382,9.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/15-stan-borca-id1415/NkbiZGmh9t2/,32000,Stan,Prodaja,Beograd,"Borča I",42,NULL,"Izvorno stanje",NULL,4,4,1,"Centralno grejanje",2,1,0,0,0,0,0,0,9383,18.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-mirijevo-3-marije-crnobori-05-32m2-32000eur/NkfDezurRRB/,32000,Stan,Prodaja,Beograd,"Mirijevo III",32,NULL,Novogradnja,NULL,3,0,1,NULL,1,NULL,0,0,0,0,0,0,9384,7.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/rakovica-knezevac-slavka-rodica-20-34m2-32000eur/NkmnjN6u_ij/,32000,Stan,Prodaja,Beograd,Rakovica,34,NULL,"Standardna gradnja",NULL,4,0,0,"Etažno grejanje na gas",2,NULL,0,0,1,0,0,0,9385,12.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/cukarica-sremcica-dvorzakova-15-40m2-32000eur/NkiwjYl6T0K/,32000,Stan,Prodaja,Beograd,Sremčica,40,NULL,"Izvorno stanje",NULL,3,0,1,NULL,2,NULL,1,0,1,0,0,0,9386,19.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/cukarica-bele-vode-janka-misica-05-25m2-32000eur/NktdWt1PEMp/,32000,Stan,Prodaja,Beograd,Žarkovo,25,NULL,"Standardna gradnja",NULL,4,1,0,NULL,1,NULL,0,0,1,0,0,0,9387,8.1
https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-kalvarija-39m2-suterenii/NkQZcuVpMEa/,32000,Stan,Prodaja,Beograd,"Zemun (Kalvarija)",39,NULL,"Standardna gradnja",NULL,2,-2,0,"TA peć",1,1,0,0,0,0,0,0,9388,6.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/grocka-kaluderica-save-kovacevica-05-32m2-32470eur/Nk2C3FZm-Ma/,32470,Stan,Prodaja,Beograd,Kaluđerica,32,NULL,"Standardna gradnja",NULL,3,3,0,Ostalo,1,NULL,0,0,1,0,0,0,9392,10.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/grocka-kaluderica-save-kovacevica-05-32m2-32470eur/NkORbY4cSU1/,32470,Stan,Prodaja,Beograd,Kaluđerica,32,NULL,"Standardna gradnja",NULL,3,3,1,Ostalo,1,NULL,0,0,1,0,0,0,9393,10.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/grasonjera-na-miljakovcu-id1302/NkIyqUbE9IJ/,32640,Stan,Prodaja,Beograd,"Miljakovac III",27,NULL,Novogradnja,NULL,3,-1,0,Ostalo,2,1,0,0,0,0,0,1,9394,10.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/rembrantova-47m2-32900-direktna-prodaja-ozakonjenje/NkH42VZk-49/,32900,Stan,Prodaja,Beograd,Ledine,47,NULL,Novogradnja,NULL,NULL,0,0,NULL,NULL,NULL,0,0,0,0,0,0,9395,10.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/barajevo-gaj-uknjizen-renoviran-33000-cara-lazara/NkboPGlWTZZ/,33000,Stan,Prodaja,Beograd,Barajevo,62,NULL,"Standardna gradnja",NULL,5,5,1,Ostalo,2,NULL,1,1,0,0,0,0,9411,30.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/barajevo-cara-lazara-62m2-id34395/NkvGw4XZHvU/,33000,Stan,Prodaja,Beograd,Barajevo,62,2021,"Standardna gradnja",NULL,5,5,0,"Etažno grejanje na gas",3,1,0,1,0,0,0,1,9412,30.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/barajevo-gaj---cara-lazara-63kvm-id15242/NkpQNvx0r0F/,33000,Stan,Prodaja,Beograd,Barajevo,63,NULL,Novogradnja,NULL,5,5,1,Ostalo,3,NULL,0,1,0,0,0,0,9413,30.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/cara-lazara-barajevo-barajevo-id1509/NkSlALIXSAs/,33000,Stan,Prodaja,Beograd,Barajevo,63,NULL,"Standardna gradnja",NULL,5,5,1,Ostalo,3,1,0,1,0,0,0,1,9414,30.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/barajevo-barajevo-mesto-cara-lazara-25-64m2-33000eur/Nk4OWdLmUyF/,33000,Stan,Prodaja,Beograd,Barajevo,64,2021,Novogradnja,NULL,5,5,1,Ostalo,3,NULL,1,1,0,0,0,0,9415,30.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/10-bez-ulaganja-renoviran-id1397/Nk8l17mAa5j/,33000,Stan,Prodaja,Beograd,"Bele vode",25,NULL,"Izvorno stanje",NULL,2,-2,0,"TA peć",1,1,0,0,0,0,0,1,9416,9.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-26m2-05-uknjizen-33000-eur-id1995/NkPIdxVNvx2/,33000,Stan,Prodaja,Beograd,"Cvetanova ćuprija",26,NULL,"Standardna gradnja",NULL,4,-1,0,NULL,1,1,0,0,0,0,0,0,9417,7.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/grocka-kaluderica-save-kovacevica-15-33m2-33000eur/NkFgxilwMWT/,33000,Stan,Prodaja,Beograd,Kaluđerica,33,NULL,"Standardna gradnja",NULL,3,1,1,Ostalo,2,NULL,0,0,1,0,0,0,9418,10.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/grocka-kaluderica-jovana-cvijica-20-35m2-33000eur/Nk7v3sx4NwE/,33000,Stan,Prodaja,Beograd,Kaluđerica,35,NULL,Novogradnja,NULL,3,0,1,"Klima uređaj, Etažno grejanje na gas",2,NULL,1,0,1,0,0,0,9419,10.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/sreden-stan-kanarevo-brdo-id2313/Nk5xD_mo0Yw/,33000,Stan,Prodaja,Beograd,"Kanarevo brdo",33,NULL,"Izvorno stanje",NULL,5,-2,0,"Centralno grejanje",1,1,0,0,0,0,0,0,9420,7.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/grocka-lestane-dusana-petrovica-saneta-05-30m2-33000eur/Nka90ikOeCU/,33000,Stan,Prodaja,Beograd,Leštane,30,NULL,Novogradnja,NULL,2,1,1,"Etažno grejanje na gas",1,NULL,1,0,0,0,0,0,9421,13.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/senjak-17m2-psut-ta-uk-id73255/NkY3cf7JucT/,33000,Stan,Prodaja,Beograd,Senjak,17,NULL,"Izvorno stanje",NULL,2,-2,1,Ostalo,1,1,0,0,0,0,0,0,9422,3.1
https://www.nekretnine.rs/stambeni-objekti/stanovi/zagorska-meandri-zemun-id1531/Nks1HstGGWu/,33000,Stan,Prodaja,Beograd,"Zemun (Meandri)",25,NULL,"Standardna gradnja",NULL,4,-1,0,NULL,1,1,0,0,0,0,0,0,9423,8.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-novi-grad-gavrila-principa-668-id668/NkGfcCokfKu/,33000,Stan,Prodaja,Beograd,"Zemun (Novi Grad)",38,NULL,"Standardna gradnja",NULL,NULL,-2,0,"TA peć, Klima uređaj",2,1,1,0,0,0,0,1,9424,9.4
https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-mirijevo-vlastimira-duze-stojiljkovic-05-23m2-33350eur/NkwxuvxCWOK/,33350,Stan,Prodaja,Beograd,"Mirijevo I",23,NULL,Novogradnja,NULL,5,0,0,Ostalo,1,NULL,1,0,0,0,0,0,9427,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/juzni-bulevar-soba-14m2-v-ta-uk-id71667/NkG0PP6EKLe/,33500,Stan,Prodaja,Beograd,"Južni bulevar",14,NULL,"Izvorno stanje",NULL,5,5,1,"TA peć",1,1,0,1,0,0,0,0,9430,3
https://www.nekretnine.rs/stambeni-objekti/stanovi/rakovica-skojevsko-naselje-mile-dimic-05-23m2-33500eur/NkBuNQzAwUx/,33500,Stan,Prodaja,Beograd,Rakovica,23,NULL,Novogradnja,NULL,5,4,0,"Centralno grejanje",1,NULL,0,0,1,0,0,0,9431,12.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/rembrantova-48m2-33600-direktna-prodaja-ozakonjenje/NkldZK-gLX7/,33600,Stan,Prodaja,Beograd,Ledine,48,NULL,NULL,NULL,3,0,0,NULL,3,1,0,0,0,0,0,0,9433,10.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/kalenic-p-14m2-v-ta-uknj/NkDOdVoqbOX/,33700,Stan,Prodaja,Beograd,"Crveni krst",14,1919,"Standardna gradnja",NULL,5,5,1,"Centralno grejanje",1,NULL,0,1,0,0,0,1,9434,3.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-lekino-brdo-10-18m2-33700eur/NkJllwZPmDr/,33700,Stan,Prodaja,Beograd,Voždovac,18,NULL,"Izvorno stanje",NULL,4,0,1,NULL,1,NULL,0,0,0,0,0,0,9435,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/palilula-karaburma-mirijevski-bulevar-05-26m2-33800eur/NkaWTgK3Enx/,33800,Stan,Prodaja,Beograd,Karaburma,26,NULL,"Izvorno stanje",NULL,5,5,0,Ostalo,1,NULL,0,0,0,0,0,0,9436,4.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-brdo-osijecka-24m2-sa-parking-mestom-id2369/NkOvZIsbt47/,34000,Stan,Prodaja,Beograd,"Banovo brdo",24,NULL,"Standardna gradnja",NULL,NULL,-1,1,"Etažno grejanje na gas",1,1,1,0,0,0,0,0,9447,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/funkcionalan-jednoiposoban-stan-u-porodnicnoj-kuci-id102552/NkjXUmdzskw/,34000,Stan,Prodaja,Beograd,"Braće Jerković",32,NULL,"Standardna gradnja",NULL,2,-1,1,"TA peć",2,1,0,0,0,0,0,0,9448,6.1
https://www.nekretnine.rs/stambeni-objekti/stanovi/b-jerkovic-42m2-sut-ta-uknj/NkDLa3FeELR/,34000,Stan,Prodaja,Beograd,"Braće Jerković",42,NULL,"Standardna gradnja",NULL,NULL,-2,1,Ostalo,2,NULL,0,0,0,0,0,1,9449,6.1
https://www.nekretnine.rs/stambeni-objekti/stanovi/palilula-krnjaca-janka-katica-15-28m2-34000eur/NkUwSNErpVU/,34000,Stan,Prodaja,Beograd,Krnjača,28,NULL,Novogradnja,NULL,6,4,0,"Klima uređaj, Etažno grejanje na gas",2,NULL,0,1,1,0,0,0,9450,24.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/brace-jerkovic-34000e/Nk22ZtGENnC/,34000,Stan,Prodaja,Beograd,Voždovac,42,NULL,"Standardna gradnja",NULL,NULL,-2,1,Ostalo,2,NULL,0,0,0,0,0,1,9451,4.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/neuseljiv-stan-u-zemun-polju-25-51m228m2-vpr-ta-uknj-34000-eur-id2032/Nke3Al0zqco/,34000,Stan,Prodaja,Beograd,"Zemun Polje",51,NULL,"Izvorno stanje",NULL,1,0,1,"TA peć",2,1,0,0,1,0,0,1,9452,14.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-mirijevo-mihaila-bulgakova-05-30m2-34500eur/NkznNRRR_FZ3/,34500,Stan,Prodaja,Beograd,"Mirijevo I",30,2020,Novogradnja,NULL,5,0,0,Ostalo,1,NULL,0,1,1,0,0,0,9457,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/uknjizena-garsonjera-id111426/NkvToxp_b-Z/,34500,Stan,Prodaja,Beograd,"Višnjička banja",25,NULL,"Standardna gradnja",NULL,3,-1,1,"TA peć",1,1,0,0,0,1,0,0,9458,6.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/barajevo-gaj-30-id12103/NkiCaAbiYZ4/,34900,Stan,Prodaja,Beograd,Barajevo,77,NULL,"Standardna gradnja",NULL,4,2,1,"Centralno grejanje",3,1,0,0,0,1,0,0,9463,30.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-borca-centar-1-id1555/NkfDHGuhjXX/,35000,Stan,Prodaja,Beograd,"Borča I",26,NULL,"Izvorno stanje",NULL,6,6,0,"TA peć",1,1,1,1,1,0,0,0,9546,18.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-21m2/NkGsUSl-KMC/,35000,Stan,Prodaja,Beograd,"Centar (uži)",21,1930,"Standardna gradnja",NULL,3,-2,1,"Centralno grejanje",1,NULL,0,0,0,0,0,0,9547,0.19
https://www.nekretnine.rs/stambeni-objekti/stanovi/za-kompletno-sredivanje-id111374/Nkacb4nUOLj/,35000,Stan,Prodaja,Beograd,"Donji Dorćol",21,NULL,"Standardna gradnja",NULL,2,-2,1,"Centralno grejanje",1,1,0,0,0,0,0,0,9548,1.7
https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-10/NkbNttThcAX/,35000,Stan,Prodaja,Beograd,"Gornji Dorćol",21,1930,"Standardna gradnja",NULL,3,-2,1,"Centralno grejanje",1,NULL,0,0,0,0,0,0,9549,1.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/grocka-grocka-mesto-smederevski-put-25-52m2-35000eur/NkOTtiXB_ds/,35000,Stan,Prodaja,Beograd,Grocka,52,NULL,Novogradnja,NULL,2,2,0,"Etažno grejanje na gas",3,NULL,1,0,1,0,0,0,9550,25.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/jajinci-zorice-bozovic-id1755/NkCZTCyGchj/,35000,Stan,Prodaja,Beograd,Jajinci,47,NULL,Novogradnja,NULL,2,-2,1,"TA peć",2,1,0,0,0,0,0,0,9551,9.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/odlicna-lokacija-id111716/NkVzRP2xyxi/,35000,Stan,Prodaja,Beograd,Karaburma,25,NULL,"Standardna gradnja",NULL,4,0,1,"TA peć",1,1,0,0,0,0,0,0,9552,4.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/05-stan-kotez-id1516/NkuxcG4Z3pZ/,35000,Stan,Prodaja,Beograd,Kotež,25,NULL,"Izvorno stanje",NULL,3,2,0,"TA peć, Klima uređaj",1,1,0,0,0,0,0,0,9553,20.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/palilula-kotez-peke-tepavcevica-10-25m2-35000eur/Nkws27DpovC/,35000,Stan,Prodaja,Beograd,Kotež,25,NULL,Novogradnja,NULL,3,2,1,"Klima uređaj",1,NULL,1,0,0,0,0,0,9554,20.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/potpuno-renoviran-stan-id100901/NkD1yimDfzK/,35000,Stan,Prodaja,Beograd,Kotež,25,NULL,"Standardna gradnja",NULL,4,2,1,"Etažno grejanje na gas",1,1,0,0,0,0,0,0,9555,20.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/kotez-peke-tepavcevica-id1178/NkQRPB2-_UW/,35000,Stan,Prodaja,Beograd,Kotež,25,NULL,"Standardna gradnja",NULL,4,2,1,"Etažno grejanje na gas",1,1,0,0,0,0,0,1,9556,20.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/20-stan-krnjaca-id1545/Nk4pgFPgS0s/,35000,Stan,Prodaja,Beograd,Krnjača,46,NULL,"Izvorno stanje",NULL,1,1,0,"TA peć",2,1,1,0,1,0,0,0,9557,24.3
https://www.nekretnine.rs/stambeni-objekti/stanovi/mirijevo-40m2-pr-ta-uk-id74356/NkfZgnZu5sA/,35000,Stan,Prodaja,Beograd,"Mirijevo I",40,NULL,"Standardna gradnja",NULL,2,-1,1,"TA peć",1,1,0,0,0,0,0,0,9558,6
https://www.nekretnine.rs/stambeni-objekti/stanovi/jednoiposoban-sredjen-stanu-u-suterenu-blok-61-dr-ivana-ribara/Nkrssp21BaM/,35000,Stan,Prodaja,Beograd,"Novi Beograd Blok 61",39,1972,"Standardna gradnja",NULL,15,-2,1,"Centralno grejanje",2,NULL,0,1,0,0,0,1,9559,8.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/palilula-padinska-skela-dejana-smiljkovica-15-36m2-35000eur/NkTqN5Ke5mW/,35000,Stan,Prodaja,Beograd,"Padinska skela",36,NULL,"Izvorno stanje",NULL,1,0,1,"Etažno grejanje na gas",2,NULL,1,0,1,0,0,0,9560,22.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-padinska-skela-id1510/Nkf-jwwFcpD/,35000,Stan,Prodaja,Beograd,"Padinska skela",53,NULL,"Izvorno stanje",NULL,5,4,0,"TA peć",2,1,1,0,1,0,0,0,9561,22.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/rakovica-knezevac-slavka-rodica-10-32m2-35000eur/Nk2cxhSJrSx/,35000,Stan,Prodaja,Beograd,Rakovica,32,NULL,Novogradnja,NULL,4,4,0,"Etažno grejanje na gas",1,NULL,0,0,1,0,0,0,9562,12.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/rakovica-resnik-urosevacka-15-40m2-35000eur/NkpZJDtJfIW/,35000,Stan,Prodaja,Beograd,Rakovica,40,NULL,"Standardna gradnja",NULL,3,2,0,"Etažno grejanje na gas",2,NULL,0,0,1,0,0,0,9563,12.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-centar-vlajkoviceva-05-12m2-35000eur/NkCEZUiQ3nL/,35000,Stan,Prodaja,Beograd,"Stari Grad",12,NULL,"Izvorno stanje",NULL,3,0,1,NULL,1,NULL,0,0,0,0,0,0,9564,0.8
https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-kalenic-pijaca-kicevska-15-25m2-35000eur/NklzvyNo1tI/,35000,Stan,Prodaja,Beograd,"Vračar (Centar)",25,NULL,"Standardna gradnja",NULL,5,0,1,Ostalo,2,NULL,0,0,0,0,0,0,9565,2.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/cukarica-zeleznik-radnih-akcija-15-35m2-35000eur/NkW6Fdpy6Ax/,35000,Stan,Prodaja,Beograd,Železnik,35,NULL,"Izvorno stanje",NULL,6,6,0,"Klima uređaj, Etažno grejanje na gas",2,NULL,1,0,1,0,0,0,9566,12.7
https://www.nekretnine.rs/stambeni-objekti/stanovi/cukarica-novi-zeleznik-1-maja-20-41m2-35000eur/Nkkvr-fMxG-/,35000,Stan,Prodaja,Beograd,Železnik,41,NULL,"Standardna gradnja",NULL,2,0,0,"Etažno grejanje na gas",2,NULL,1,0,0,0,0,0,9567,12.7
https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-centar-zagorska-10-25m2-35000eur/Nk-UfuSjRTM/,35000,Stan,Prodaja,Beograd,"Zemun (Centar)",25,NULL,"Izvorno stanje",NULL,NULL,0,0,"Centralno grejanje",1,NULL,0,0,0,0,0,0,9568,5.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/grocka-kaluderica-save-kovacevica-15-35m2-35410eur/NkENy0e1Ewj/,35410,Stan,Prodaja,Beograd,Kaluđerica,35,NULL,"Standardna gradnja",NULL,3,2,1,Ostalo,2,NULL,0,0,0,0,0,0,9576,10.9
https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-borca-id1501/NkE0K1W8tX9/,35500,Stan,Prodaja,Beograd,"Borča I",34,NULL,Novogradnja,NULL,7,1,0,"TA peć",1,1,1,1,0,0,0,0,9577,18.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/karaburma-mirijevski-bulevar-3302-id3302/Nky7icy5T0w/,35500,Stan,Prodaja,Beograd,Karaburma,24.48,NULL,"Standardna gradnja",NULL,5,0,1,"TA peć",1,1,1,0,0,0,0,1,9578,4.2
https://www.nekretnine.rs/stambeni-objekti/stanovi/kotez-36m2-15-id1559/Nk-w8xHretY/,35500,Stan,Prodaja,Beograd,Kotež,36,NULL,"Izvorno stanje",NULL,3,3,0,NULL,2,1,0,0,1,0,0,1,9579,20.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/20-stan-borca-1-id1110/NkctfndIg2K/,35640,Stan,Prodaja,Beograd,"Borča I",36,2018,Novogradnja,NULL,7,1,0,"Klima uređaj, Etažno grejanje na gas",2,4,1,1,1,0,0,2,9580,18.6
https://www.nekretnine.rs/stambeni-objekti/stanovi/kljuc-u-ruke-id1084/NkopTknzoot/,35750,Stan,Prodaja,Beograd,Kotež,55,NULL,"Standardna gradnja",NULL,1,1,0,"Etažno grejanje na gas",2,1,0,0,0,0,0,0,9581,20.5
https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-kalenic-pijaca-maksima-gorkog-05-11m2-35800eur/NkUZ5S0_E9e/,35800,Stan,Prodaja,Beograd,"Vračar (Centar)",11,NULL,"Standardna gradnja",NULL,5,5,1,"Klima uređaj",1,NULL,0,0,0,0,0,0,9582,2.6
